h3_id,events,fatalities,latitude,longitude
83598bfffffffff,4,2,12.1575752789299,2.33100624263634
83599efffffffff,6,3,11.1327969632093,-1.04359441605191
836a5cfffffffff,4,1,5.27755200545449,33.8989225458398
832ca6fffffffff,2,1,32.9957797486663,43.1669106900805
83bc89fffffffff,9,7,-26.4424991513525,32.7582847548024
832c12fffffffff,26,13,35.6786642806902,44.5079323992709
83589cfffffffff,38,47,6.14935248335665,3.65610477442716
83582cfffffffff,4,1,17.009743228751,7.75119374393885
836111fffffffff,5,0,7.67576947523485,80.9994198938122
835988fffffffff,14,29,13.0235674140764,1.68813319375243
832d82fffffffff,1,0,32.8399774962245,38.4777316627289
836a45fffffffff,19,37,7.94408591597942,34.5426795067685
836741fffffffff,20,9,10.9023480532855,-67.1924162326266
838189fffffffff,25,24,-5.77556843221341,-37.939486041896
83a8aefffffffff,8,6,-21.6633383569742,-44.4757742677178
838a23fffffffff,76,55,-9.31378237314311,-63.7954166350101
836adbfffffffff,53,14,-3.17740756082611,30.7053401186468
836620fffffffff,15,16,11.3950347963434,-73.6515553648391
834591fffffffff,8,1,20.9126702754225,-77.8398043267873
833e24fffffffff,3,2,32.2948488339602,21.8186754394094
836d2afffffffff,45,60,14.8033213194568,-92.3925682347786
8348b5fffffffff,27,16,24.918646914104,-99.1929891352544
8358e0fffffffff,15,10,10.5286815351048,9.97654858693841
8358f0fffffffff,64,69,8.73103064487329,7.97518160448385
834ceafffffffff,19,12,17.7733895669653,-65.8642293901181
835896fffffffff,6,0,6.13799225467787,0.741418066002255
836752fffffffff,51,51,11.1241494063955,-71.7844850630031
834351fffffffff,1,1,31.6282745567859,62.5722669048634
834270fffffffff,128,91,29.4849055375868,67.202876304672
83a592fffffffff,4,3,-17.9054353865202,-39.1537392841066
83a8c8fffffffff,3,3,-14.1123931802061,-51.4968315671406
835842fffffffff,58,216,13.3221099476184,13.7360411738793
836a11fffffffff,18,1,5.72061527375252,24.9355365808563
838bb1fffffffff,18,11,-13.8471808684115,-55.4912352449562
836aa5fffffffff,3,3,4.91806708594376,22.0852719944775
83960efffffffff,4,6,-12.1140696128843,27.2645776424255
837adefffffffff,6,7,9.1319007361734,42.1214660801598
832c86fffffffff,27,18,31.4078318834536,45.9753419219684
837a5dfffffffff,4,5,2.33502627258069,36.617577298792
836d31fffffffff,35,47,16.8392639388273,-95.053887323028
836d25fffffffff,18,16,18.1209857533066,-91.7900959263077
8359b3fffffffff,18,91,13.6312570829457,-2.96330512721154
8359acfffffffff,40,28,16.5591608192901,0.0990942605811849
838f51fffffffff,3,2,-7.5189110744314,-78.4002947026609
8352cafffffffff,8,3,10.3228305182023,47.3662540654196
836b1dfffffffff,24,25,12.19373840729,23.5945493235896
836b08fffffffff,118,1401,13.0716736986945,25.3911452934149
833c11fffffffff,9,3,26.421229741816,85.4359909091411
834263fffffffff,7,11,31.6360112933167,69.5173609023678
8366ecfffffffff,17,15,2.74491322560147,-72.4793200421881
835915fffffffff,1,0,19.3562729416743,0.185735728822886
8382d8fffffffff,26,17,4.47578507856193,6.8483834069582
83972dfffffffff,2,2,-23.4043986425984,29.7180019355591
838f76fffffffff,28,23,-3.34185201700964,-79.0027624246637
836ae4fffffffff,26,18,4.62247249693232,28.8029911794049
838002fffffffff,12,13,-3.95848390180239,-40.9855625491939
838001fffffffff,19,19,-3.9191473363073,-43.0364345450274
83485bfffffffff,95,100,32.8596094092915,-114.86147740583
8359a2fffffffff,5,9,15.458072779993,-2.29963021637258
835881fffffffff,49,35,7.83891408089579,4.44167372110708
83bcc1fffffffff,4,4,-27.1811888230682,26.9248668555473
836a25fffffffff,62,24,11.1340741762406,26.4255756602588
832c21fffffffff,1,0,42.0301317952901,41.9877136178808
83420cfffffffff,36,21,27.3521556464241,65.0413613388627
8338dafffffffff,1,0,23.6591670506448,5.29066681396919
832c16fffffffff,9,7,35.9511850403103,43.231329763925
8359a0fffffffff,5,7,16.3897361711339,-1.95644061761766
8359a6fffffffff,12,13,16.2995934019201,-2.9604976461924
833cf4fffffffff,21,11,24.2830996164986,88.1067343361161
8358a4fffffffff,18,31,11.25645632334,1.94525342970708
836871fffffffff,26,22,9.9446957769015,122.848972213573
833cdafffffffff,10,4,19.6736412244822,93.4138375396478
83661dfffffffff,53,61,6.88697731458106,-75.02847951624
836ae5fffffffff,13,8,4.56653977686908,29.9300478256157
83a8c2fffffffff,51,44,-15.9712025656819,-48.4861897832139
83599afffffffff,18,26,10.2986403206213,-0.412471231318196
835462fffffffff,21,38,14.1353209155666,-7.355327920712
836035fffffffff,3,1,9.63826951492401,77.5182749818211
832d63fffffffff,3,0,48.2365893756109,38.9369266957609
83806bfffffffff,1,1,0.37472841747888,-52.0234241623879
83585dfffffffff,20,17,12.3744676191648,15.4894165971523
836604fffffffff,24,26,10.0110070228539,-74.7363604408755
836d26fffffffff,41,54,18.3978497542232,-93.7736635876838
835911fffffffff,20,25,18.4787085379371,0.868179663623671
839726fffffffff,2,1,-23.5367320349279,34.7675123503253
837a18fffffffff,27,37,2.76897528418109,44.7992777255503
831f1cfffffffff,1,0,52.8199781933124,12.1389003041036
833d8bfffffffff,6,3,25.3002761625548,81.9740226649219
835530fffffffff,3,0,26.7698571238727,-13.0165908094493
836602fffffffff,26,22,8.58952039129438,-75.838141108461
83529bfffffffff,32,22,9.3965425387806,38.9997230768775
8359a4fffffffff,5,6,17.2369974459117,-2.62370391922057
83540dfffffffff,10,10,14.7348005321364,-10.946931466143
83a873fffffffff,3,0,-21.0175200042009,-54.7796663793477
836609fffffffff,11,4,5.979397158204,-72.2139101245994
8358e3fffffffff,46,37,9.62789762148364,10.5876778437085
83201afffffffff,28,1,42.3753749769095,74.0470957167713
836619fffffffff,37,46,5.81993390683494,-75.1272847669257
836a53fffffffff,67,24,4.44946582516644,32.1827547674481
8352e6fffffffff,32,21,15.1252324061458,44.9377918752998
83752afffffffff,13,13,6.92188084702132,-1.74592127085766
83662afffffffff,132,121,8.72469347461221,-72.9373010188051
8361adfffffffff,14,3,9.56180724631455,80.418887719433
836acdfffffffff,33,14,0.61371228388884,33.1699322380662
836a76fffffffff,11,12,8.19314326522056,30.1253789493387
836a62fffffffff,13,31,8.93245839120339,32.9734198984804
83819dfffffffff,38,35,-6.39003934480239,-34.8900758633413
83a8abfffffffff,28,23,-19.9976308130371,-45.481315836138
832131fffffffff,5,0,49.7963178113261,57.6780139104269
835512fffffffff,3,0,23.7820567129481,-15.9251986313266
832018fffffffff,1,0,43.5490738093878,74.1806330980618
837ae0fffffffff,34,35,3.8527684804894,42.1297236698007
836a12fffffffff,3,5,4.87377679232397,23.1953442987816
831196fffffffff,10,8,50.3995288310755,36.2072555629048
837accfffffffff,1,1,6.73299551440426,39.4438967792051
83a89afffffffff,12,16,-17.3390843836691,-40.1880475674547
836ac2fffffffff,154,528,-0.148910546649483,29.1155877544739
8359a5fffffffff,4,8,17.3330956022911,-1.60536734604991
832dabfffffffff,52,31,36.700097878339,39.2699890054776
833099fffffffff,32,0,31.5980326741295,121.870477520501
83b2e6fffffffff,1,1,-30.9524768456068,-71.2026416235309
838f5cfffffffff,1,0,-8.20549732016862,-77.4408151836547
832153fffffffff,15,0,50.751350878275,71.9037281655355
835840fffffffff,23,1,14.2719774538425,14.2752707737358
8358e1fffffffff,16,6,10.5332855528006,11.0741044308604
838f2cfffffffff,236,337,-0.361015589067142,-79.7098026974483
836aa4fffffffff,9,8,4.96030079071487,20.9809193932213
832d60fffffffff,14,33,48.4001050711557,37.4336107914711
8349abfffffffff,9,10,20.6668703452049,-104.090818879156
836b82fffffffff,38,54,6.85903726758094,17.8273106045166
836d28fffffffff,23,11,15.2255359600739,-91.3343683104327
832ec8fffffffff,1,0,44.5683061039794,133.479921168069
838036fffffffff,113,89,-7.52966800251184,-38.9904677281405
83a901fffffffff,89,80,-30.4203430898669,-51.0604393722019
8348b4fffffffff,1,1,24.211373757886,-98.1829468580744
839715fffffffff,3,1,-19.5486423779161,34.8902678792239
833c15fffffffff,8,3,27.1061312798817,84.5460389656879
836b1bfffffffff,46,99,10.3219930202709,23.5117194460192
836b94fffffffff,42,66,6.90610821906609,15.6326974676156
8341b5fffffffff,4,0,26.0736326276803,119.650130633911
832500fffffffff,1,0,51.1996207644516,94.736738745266
835996fffffffff,2,11,11.8550893329901,-3.59820311513394
83499cfffffffff,2,0,21.4362556665032,-99.6527763984064
8366c4fffffffff,50,50,2.54923314512449,-75.4281005825814
838f29fffffffff,76,106,-2.18982169077976,-78.8858378366706
836a2efffffffff,2,7,9.23612835476754,27.4237702827483
8352eefffffffff,7,5,13.8827177442966,47.2439621697676
836875fffffffff,4,4,10.7820978423372,122.126626552924
836d04fffffffff,5,3,16.1568775993654,-94.1510835626748
83a831fffffffff,65,59,-25.6654720949712,-48.792338545732
8348c6fffffffff,31,32,32.0396507722636,-106.510886093125
83618bfffffffff,3,1,14.0406818033485,78.4236960113073
838a2afffffffff,3,3,-7.58358675958897,-64.6286367578287
83802bfffffffff,14,12,-3.87486568925732,-45.0844897276344
83a886fffffffff,24,22,-21.1931823515307,-41.3098321953695
8366e2fffffffff,10,15,3.65045439175272,-75.3270877777873
8349a3fffffffff,11,11,18.1630896838939,-102.187869716253
836a26fffffffff,5,4,10.2784996381287,24.6532344709523
833caefffffffff,9,6,23.2164393361335,84.6017356380324
833ce4fffffffff,12,5,26.7498388241296,89.8998029325825
83406bfffffffff,64,19,23.8261263834624,97.9950350417065
8310d1fffffffff,1,0,55.7722803539769,59.8949268304174
835460fffffffff,38,73,14.4659240850345,-6.33197268395869
836034fffffffff,5,3,9.98308533982208,78.5514906614209
833d88fffffffff,2,3,25.9668942681326,81.1016434366364
834531fffffffff,67,108,16.1436783408373,-86.347940684769
837a0efffffffff,24,18,0.99674653376514,43.7548304473293
836a23fffffffff,3,2,9.28736171278632,26.2980962818505
836a52fffffffff,50,67,4.50884787597941,31.0569259797793
836503fffffffff,1,1,4.86255752152087,101.134431284524
834256fffffffff,14,5,26.7987650457279,68.2948982929392
838003fffffffff,33,25,-3.34885962573023,-41.9996484705501
8352f4fffffffff,40,8,14.4315175183342,43.1843680100797
835993fffffffff,5,1,11.0863545291305,-2.01197484834354
836625fffffffff,63,59,11.7574404056031,-72.6714327151304
836a68fffffffff,8,11,8.7166399804948,36.2126889035687
835442fffffffff,7,6,11.8675474435315,-8.94127199248139
832cf3fffffffff,8,5,35.7661528301078,51.4205495379705
83499bfffffffff,8,7,23.7576776694467,-99.3489867457966
838a6dfffffffff,3,1,-3.97981958862368,-73.0284721112901
837a2bfffffffff,14,2,-0.822752781800761,42.6838748819102
836b03fffffffff,54,39,13.1643694246114,23.0514521290824
835f43fffffffff,6,6,8.65321154433485,-62.0519464207253
832c2afffffffff,16,0,41.4718396086169,44.7411240744419
83424cfffffffff,8,10,30.9470982163325,72.9560464580798
83685cfffffffff,26,37,7.37804725480663,125.033748503995
838a35fffffffff,8,5,-10.5351892040591,-62.0256223475758
834855fffffffff,3,3,28.7896725527564,-113.752840698075
83a881fffffffff,129,118,-20.0625497365575,-43.3864543601903
836ae9fffffffff,6,4,2.51882917515202,33.2388440763256
836a5afffffffff,15,18,3.42764311878608,33.8361059083262
8320acfffffffff,2,0,41.3313998999909,71.2112455486894
835815fffffffff,94,178,13.1561422681752,4.83860846452893
836036fffffffff,2,1,11.0869662669096,78.7810805030858
835981fffffffff,44,173,13.8294780586464,0.0169386103265492
832d88fffffffff,81,24,35.3909600825145,41.0547207338068
834c8afffffffff,43,79,19.7771812604701,-72.8530486004281
8342e4fffffffff,126,36,25.2548465884845,67.2218248581741
836842fffffffff,13,12,8.24201878124668,124.302749930214
833cc5fffffffff,13,6,24.5181983513217,92.5875946871231
8331aafffffffff,77,0,40.1089607015283,116.706638899315
837525fffffffff,8,3,9.43395401989859,-0.756451421314689
8358b5fffffffff,2,0,9.49358036716952,1.19795434258275
838034fffffffff,16,16,-8.10441216902239,-40.0289846592251
838166fffffffff,5,4,-11.9322428181148,-49.3916996623837
836bb2fffffffff,9,5,7.80179005537232,15.0594933384097
835459fffffffff,1,0,9.39764404555938,-8.76253860713803
836b1cfffffffff,11,10,12.2342954709114,22.4329316574336
836b6cfffffffff,3,20,16.4779603085657,32.77907194724
831f1dfffffffff,4,0,52.9318015916962,13.8789592384028
833cc0fffffffff,14,8,23.4396782814527,92.2738423503718
8320a8fffffffff,12,1,40.6908031627313,72.5174939811905
836621fffffffff,40,43,10.7604544593376,-72.7594079783013
836860fffffffff,1,0,12.0942864500246,123.596015656966
836b4afffffffff,5,8,11.7037683929585,32.7634509343537
8352f1fffffffff,88,16,13.3406577333644,44.5361224031114
8343acfffffffff,1,0,25.475749891127,55.7778724517014
83a882fffffffff,8,11,-20.1028054259694,-41.2877068998863
836bb6fffffffff,7,2,8.70494271399843,14.4785105254334
837a62fffffffff,2,2,-1.59632383050901,38.7976877722432
838e45fffffffff,7,3,-14.2208723552568,-75.949952998076
8352b5fffffffff,8,9,15.1621933965439,36.663292389938
833ef1fffffffff,4,10,21.9578423992479,25.3179783475361
833dacfffffffff,8,5,28.9071163573596,78.3788882368884
83649dfffffffff,38,20,19.4663454448735,96.6744424053002
834254fffffffff,30,24,27.8571922473968,68.30739360668
839795fffffffff,30,44,-12.5348337650248,39.2475486968917
831192fffffffff,4,4,50.2670610266848,37.7611822006806
83811cfffffffff,3,3,-11.0186348497765,-41.1133390544487
835295fffffffff,9,46,12.3216767404367,36.777455887507
836a54fffffffff,17,17,6.34186852360635,31.1413982794321
834265fffffffff,23,6,33.3340008589478,68.3763693534301
836412fffffffff,66,61,13.6067936678966,98.2760610168885
83598cfffffffff,53,285,13.8891722745058,1.03984480334776
8352e3fffffffff,18,11,14.0233028728318,46.252322689093
83a89efffffffff,30,29,-18.4570001200921,-40.2082307254922
83815efffffffff,4,4,-6.17845068619472,-47.1864932660564
838bb4fffffffff,23,12,-15.5925411424217,-54.5668187419189
83750efffffffff,1,0,6.10070935667053,-2.97093398157813
832c82fffffffff,28,22,31.1385409094151,47.1517173233054
834509fffffffff,5,1,21.1355842825173,-89.179291258502
8358c4fffffffff,8,4,8.73467697319207,10.1106927689338
83bce4fffffffff,2,1,-31.088514116839,29.2727099823489
837a8efffffffff,48,40,6.9739423732538,47.2965381753437
8363aefffffffff,5,0,12.8611612245814,53.7332223132665
834348fffffffff,15,6,34.4750560967608,65.9671324743341
831ef1fffffffff,10,0,43.212056937288,21.4420128607166
838a92fffffffff,27,22,-3.1031864093333,-52.1375450220323
836676fffffffff,22,14,7.42614541845039,-71.1453909731074
83660dfffffffff,51,28,7.03427747611391,-72.1267507263222
8359b1fffffffff,7,8,14.5384714635189,-2.63517493066576
83bce3fffffffff,3,2,-29.1583861328142,28.0875277215958
83a31bfffffffff,14,5,-17.4110177279794,46.7728834266049
838109fffffffff,5,3,-9.75802970216205,-45.2241496612363
831106fffffffff,37,1,59.7878487802,30.3093495395678
835871fffffffff,1,4,15.2161862677519,12.4925415387878
8340a6fffffffff,9,0,30.9621497421276,114.121820556527
836ae1fffffffff,103,30,3.60676200899156,30.4486007562451
836accfffffffff,29,17,0.67200382086203,32.0278617456019
83694efffffffff,55,48,14.5434874858079,121.419414791199
837a19fffffffff,24,18,2.83751041351228,43.739367792135
837524fffffffff,1,0,10.2600861266928,-1.38206464608825
838325fffffffff,1,1,-15.7862937216621,12.1082707583721
838321fffffffff,1,1,-14.7417307879882,11.6691796557762
838b81fffffffff,6,5,-11.462878406344,-57.3503064897871
83a870fffffffff,40,19,-22.0693370204898,-54.8226210225853
837ac8fffffffff,30,50,7.65374958786448,38.9130959381194
831fa8fffffffff,1,2,50.0642950571581,9.88573891367243
83209efffffffff,49,49,34.9191762409821,72.0728822170868
836618fffffffff,51,56,6.47779327202303,-76.0417394686584
83545dfffffffff,2,5,10.3226815868614,-8.49157032557239
835984fffffffff,6,28,14.6134616365211,-1.64322794043807
834c89fffffffff,9,5,19.4831393138453,-71.049909794605
8358d5fffffffff,57,146,6.98614841396611,9.18421811693879
83838efffffffff,29,16,-4.27589148170542,15.6533351921075
8358c6fffffffff,78,178,7.85398782322576,9.64294118399372
834358fffffffff,17,9,31.6725409286442,64.8749147364682
834525fffffffff,43,44,14.9619944915087,-89.446710433834
835293fffffffff,30,116,10.5024205116235,36.4907816498926
833f19fffffffff,12,3,32.3175825022552,20.4257534938852
83598efffffffff,5,107,12.9722699473818,0.664861396975534
83812bfffffffff,9,8,-12.0871416689026,-45.2806485983022
83a885fffffffff,8,6,-21.1528594156897,-43.4120796444543
83662efffffffff,6,6,9.74942175563381,-72.8480285139494
838f5efffffffff,4,4,-8.68816715719776,-78.5172254292773
835548fffffffff,10,27,16.7457270035401,-4.67313014620565
83546efffffffff,6,2,12.8707685253604,-5.92710155558627
838badfffffffff,13,15,-12.893721549571,-60.2739650455315
836b0cfffffffff,76,329,14.0537272258315,24.8599360428761
836b05fffffffff,15,100,15.0889640770942,23.1285905704566
836ac4fffffffff,56,105,1.77445908017276,29.2171365580017
837a4efffffffff,29,27,1.4210765067363,36.034235932367
831188fffffffff,4,0,55.7602332131634,40.7242920749525
83521dfffffffff,16,7,17.0874550790087,44.3027674909208
836b9dfffffffff,7,3,5.92446331552029,19.4224680454337
838132fffffffff,12,9,-14.510783184542,-39.098769035172
837a63fffffffff,8,1,-1.5434641126243,37.6689364387156
833c14fffffffff,6,2,26.7338529997933,83.3848829051178
8366e6fffffffff,22,26,4.74089808897399,-75.2268183621572
835468fffffffff,6,4,12.2513780442864,-5.23604431070308
838114fffffffff,10,15,-13.3621503222546,-39.080568042382
834c9afffffffff,11,2,19.7801010843838,-75.5929920265944
8348e6fffffffff,5,7,29.1943576907846,-107.91265725627
835819fffffffff,36,18,11.4191682493865,8.26600871443015
837a0bfffffffff,21,21,2.01778414433082,42.1325628521849
833d10fffffffff,4,1,30.6247289207832,77.5197422889023
831e02fffffffff,4,0,47.8403522917216,17.4813334591433
837acafffffffff,47,86,8.48616569114419,39.4618635906761
837a0cfffffffff,22,7,0.0926811959974197,43.2226829731923
831eecfffffffff,2,0,44.9454361308914,26.3021731899106
8359b4fffffffff,8,36,15.1076725133146,-4.29562294342341
8320a5fffffffff,4,0,41.3946432100318,68.4958007430774
83a82afffffffff,11,15,-23.9007443716496,-51.8427592762637
83a8ecfffffffff,4,5,-17.9504921257518,-52.6442570559138
83810bfffffffff,3,4,-9.1998087255782,-44.1793648871657
83818bfffffffff,45,44,-5.19864593641698,-36.9106246105625
836b93fffffffff,10,7,5.10849239868101,16.6356610122359
8366f5fffffffff,46,72,4.31678532474774,-76.2483281856247
836608fffffffff,17,14,6.63578006779904,-73.1178291554878
836a61fffffffff,6,11,9.72279848102213,34.7299148551417
83450afffffffff,63,65,20.7879569517405,-87.2498668583069
83498afffffffff,10,18,22.8177026495524,-101.672939251015
837a8cfffffffff,44,42,6.15981246476512,46.809912631001
837af6fffffffff,15,22,5.41350799726891,45.2845954301228
837af4fffffffff,16,6,4.56786724020299,44.7759823017973
836b44fffffffff,10,65,14.7273991826206,30.2224258947336
833db5fffffffff,1,0,26.523018803191,74.7646305186264
833cf2fffffffff,51,18,22.4560731321947,88.6996426478033
83696efffffffff,17,14,17.15788342478,120.346242800102
834341fffffffff,6,6,34.4405381591909,63.5550367486403
836a29fffffffff,25,59,9.1238310199095,29.6617955427328
83a8f2fffffffff,11,12,-18.3024954031616,-46.47966362684
8359aafffffffff,36,197,14.7536588121616,0.386240424179808
83588cfffffffff,97,73,7.84690326347934,5.46115640848497
8358defffffffff,120,2,5.2637046947424,10.3668168031864
838aabfffffffff,2,4,-3.44940432457887,-58.9288548599226
83b304fffffffff,6,6,-18.0283752647573,-70.1279661320531
8352c9fffffffff,11,6,10.9870955702255,48.988872335111
832c28fffffffff,3,0,42.5387121227998,44.3199172904877
83426dfffffffff,74,70,33.787814614632,71.9932532113486
832ad6fffffffff,2,0,35.3527828898137,-78.8633602760617
831e1bfffffffff,46,0,45.1105222823254,19.9093438968245
833c94fffffffff,3,4,19.1973557849769,81.5509925708043
83484afffffffff,35,27,31.6766812087839,-117.225203948447
835219fffffffff,27,24,16.1005948393914,44.6237858683205
831f4cfffffffff,1,1,54.5416793285514,28.3207912943892
8382d0fffffffff,6,1,3.54048757392636,9.17628140599485
838a9cfffffffff,22,14,-2.43839171949656,-55.0639713334108
83818dfffffffff,6,4,-6.95297395908313,-37.9555814607478
83458dfffffffff,3,1,22.4900180174336,-81.9840728928286
832cb1fffffffff,27,17,31.6695643592339,44.7771143901947
837a40fffffffff,49,43,0.380212476828773,37.7018904579284
833cd5fffffffff,6,3,22.0289231207274,90.7698081349904
831f06fffffffff,1,0,54.3255437739768,10.2098080569258
833d98fffffffff,2,4,23.4573962923595,79.4866520331154
8360b5fffffffff,5,2,17.343222039792,79.1259939985365
831ef3fffffffff,9,1,42.2608986764092,20.6362783091348
835913fffffffff,5,11,17.5134518249663,0.479258595634698
835830fffffffff,14,27,14.9360179717186,3.53946094246199
836414fffffffff,21,9,11.6297489656691,98.7964031030735
837a4dfffffffff,13,11,0.55531710141737,34.3092485021489
836ac6fffffffff,42,257,0.845551025680256,28.594165838794
835846fffffffff,41,25,14.2675517688838,13.118482211344
833ccdfffffffff,31,17,24.3407441157615,95.8993520022085
837530fffffffff,5,6,10.1313900300409,-4.20600987458501
83a85afffffffff,30,27,-16.6976213089651,-54.6091332902427
838199fffffffff,15,16,-5.21806946998662,-34.8791449308444
83839dfffffffff,6,21,-3.34520612165129,16.3062665600241
83591efffffffff,5,8,17.5971247017073,1.54488425168857
835880fffffffff,13,4,7.82860350456965,3.43355891912556
836a0efffffffff,5,3,6.50729606773056,27.7872560386237
834359fffffffff,5,1,32.2332073830956,66.0196948047626
83674efffffffff,20,17,9.91945968118587,-67.2585395297124
83452cfffffffff,14,15,16.7327014212336,-90.0663120396773
834508fffffffff,2,0,20.415181973683,-88.3251525182651
83420dfffffffff,50,36,27.8819676030603,66.1147734809954
836a16fffffffff,7,3,5.80921978205224,22.7138648360315
83528efffffffff,23,28,12.0201004415189,40.0123543178146
837a6bfffffffff,14,9,-0.436922837714521,34.849674331639
8349a9fffffffff,6,6,20.1627176838326,-105.225024082278
836b0dfffffffff,13,16,14.0007392806464,26.0373025241398
836aedfffffffff,1,0,3.48860698346949,32.7089827311097
83650dfffffffff,6,0,3.15185048297195,98.5393892814896
836002fffffffff,3,0,11.8538852545689,75.1230459503006
83201efffffffff,2,0,43.0363527483777,72.7205243748592
830886fffffffff,1,1,59.4265732352134,17.2745082563253
83434bfffffffff,4,2,33.9096981244193,67.1812779690345
834345fffffffff,3,1,34.968321236466,62.3107841719662
832080fffffffff,11,8,37.8360584205747,71.0046538958734
833cdcfffffffff,18,1,21.5714020508905,92.8470758957216
836b43fffffffff,34,112,12.7521105262693,31.1750923468831
839cd8fffffffff,2,1,-6.53294665256334,139.201457845821
8359a8fffffffff,27,20,15.6899314499238,0.763831699583045
834273fffffffff,23,15,28.9286723979001,68.3202941014204
838a8cfffffffff,10,6,-2.91756465095067,-57.9634054933452
83a956fffffffff,6,4,-27.3435701079072,-53.0070816042114
833fa5fffffffff,10,5,32.2042980736491,13.5216472899314
834812fffffffff,21,11,25.358178882153,-103.634429939143
833cccfffffffff,13,24,24.0502539025108,94.6868600335475
835983fffffffff,29,48,12.9177413275034,-0.344314054791441
834884fffffffff,1,1,26.7849549325877,-100.06865446828
839cdafffffffff,72,56,-5.46365143097324,139.615979076246
83594cfffffffff,2,3,21.0700598806053,12.1726481104756
83a8c0fffffffff,20,12,-16.4805077001136,-49.5313723277775
833f16fffffffff,16,8,33.239485171898,14.1612015649068
836b02fffffffff,38,40,13.2028120199115,21.8798318564766
83679afffffffff,3,1,10.5517210261646,-83.4559814745579
837a64fffffffff,4,3,-3.5422980953103,38.7734787545034
8358e2fffffffff,66,126,9.62531290059025,9.5027962755025
832c76fffffffff,4,1,43.0222195989695,46.7317328799744
83482afffffffff,8,6,24.5881886439101,-110.470845458493
8342e0fffffffff,12,2,24.7229093938411,68.2710491819886
836030fffffffff,4,1,10.7361731581825,77.7413845000226
83480efffffffff,16,26,26.3109862282329,-109.249443875455
836862fffffffff,30,36,11.0201419274631,123.221276070066
838a8efffffffff,2,2,-2.38005899065614,-56.9901157117047
832c95fffffffff,4,3,30.3436029723313,46.3189857920017
834992fffffffff,21,19,20.4963013272985,-96.5654159068504
8358c5fffffffff,9,7,8.73196896315097,11.1915727871365
83ce8bfffffffff,2,0,-37.8832892397597,-73.6016682624882
8310d3fffffffff,4,0,54.6356001105878,60.0862176357136
834349fffffffff,5,1,35.041632200806,67.1753980632379
836505fffffffff,6,0,2.91072706764267,101.621067906739
834203fffffffff,23,12,25.7793690279035,64.0420381718038
835860fffffffff,1,0,17.1606345852771,13.5718562378374
832d2dfffffffff,9,0,45.2615136798085,33.528420350374
83a815fffffffff,3,2,-24.1800144526592,-47.6967773036588
838136fffffffff,3,4,-15.6514089343013,-39.1170310370334
83a808fffffffff,12,8,-21.8054075634127,-51.7650467425337
83a81afffffffff,9,5,-20.9951185248752,-47.5990853019575
8397a5fffffffff,2,3,-17.5625883567578,37.3847868954404
833cb6fffffffff,1,1,20.6205434035379,79.8489491287866
833cacfffffffff,8,8,24.2936956095714,84.8772645171722
83818cfffffffff,25,23,-7.54990393367037,-36.9393794037846
837aadfffffffff,15,6,3.56313616989235,46.3517291351351
838a45fffffffff,5,3,-3.71062465676918,-70.0704784673365
836600fffffffff,15,15,8.98298165671577,-74.833024602289
8352b3fffffffff,25,13,13.2929554244839,36.3709775288534
83485dfffffffff,9,6,31.1180636980884,-116.053272806845
83bcc3fffffffff,25,22,-26.2526678967642,27.6317479939064
834369fffffffff,2,1,37.311717515455,64.6324439719153
833c96fffffffff,18,21,18.0957905159552,81.2987986682427
833d34fffffffff,12,7,33.6570680872705,74.3900337918587
837a52fffffffff,7,6,3.04064716419384,40.5027612024465
83675afffffffff,3,1,8.83568036215183,-70.0957400565842
834202fffffffff,45,9,25.2530871528312,63.0237084614062
832c10fffffffff,15,3,36.7454870852401,44.1161278312184
837a5efffffffff,7,1,3.17310530980808,38.3042456161371
8348b0fffffffff,3,1,25.3677052744999,-98.0163582293335
834809fffffffff,1,1,27.5721468057294,-111.482375469156
83481bfffffffff,26,31,28.5419981149074,-106.793248684041
8349b2fffffffff,28,26,17.7565915330385,-98.015507597281
83bcf4fffffffff,1,1,-29.2982451706043,31.9856978738776
834069fffffffff,36,12,22.750852040951,97.6614340961251
832d43fffffffff,1,0,46.7889955783929,42.4775743896567
835849fffffffff,2,0,13.2859989963786,18.369609344351
833da1fffffffff,25,5,28.4718785149701,77.1997243862509
834261fffffffff,67,51,32.7489219850763,69.5518366861863
832ca3fffffffff,8,3,33.5421962124564,45.2608787424201
836022fffffffff,7,0,9.29450873165562,76.499338117771
838131fffffffff,1,1,-14.4891960177661,-41.1781835168679
83a8acfffffffff,7,8,-22.163516472977,-45.539498526414
83599bfffffffff,4,3,10.3347842343194,0.57086403281012
83480bfffffffff,17,19,28.1233187340521,-110.30424793277
834576fffffffff,38,28,19.6382573983697,-90.4923864599248
8348a6fffffffff,11,13,24.4579104805965,-100.367314970505
8359a1fffffffff,10,10,16.4763487589605,-0.936483003259772
831e1afffffffff,6,0,45.0960188075113,18.3131459870902
83952bfffffffff,1,0,-4.16157825533772,122.053292586595
833d30fffffffff,15,7,33.0157394533218,75.5131114313878
836ac9fffffffff,3,0,-0.379808949154623,33.7074357163969
836b86fffffffff,5,5,7.76071798376131,17.2673246708337
83ce8afffffffff,14,1,-38.3550557532675,-72.4660887411219
833cc1fffffffff,20,4,23.7497709932899,93.4780054445236
839c99fffffffff,1,0,-5.37124270522262,146.071528672159
831ef5fffffffff,16,1,44.1686944119684,20.6841003474829
